劲嘉股份,2605.71
马鞍山钢铁股份,2596.56
宁波韵升,2579.62
太极集团,2576.43
开元股份,2545.45
美亚光电,2537.8
上海家化,2519.33
宝泰隆,2506.76
华谊兄弟,2499.76
凤凰传媒,2468.78
保隆科技,2466.99
宁波高发,2411.44
粤高速A,2408.58
新开普,2385.24
兴发集团,2372.32
国联水产,2353.05
鸣志电器,2344.46
国投电力,2339.58
德奥通航,2337.29
山东药玻,2331.79
酒鬼酒,2313.6
科迪乳业,2304.58
绿盟科技,2299.95
中国燃气,2266.78
同花顺,2260.92
华锦股份,2259.7
民生银行,2251.43
中粮生化,2248.08
联得装备,2236.42
神州泰岳,2212.14
三利谱,2208.74
新宁物流,2204.88
四川美丰,2197.85
延江股份,2197.24
盐湖股份,2195.73
天汽模,2186.26
中国海洋石油,2169.07
康弘药业,2165.69
广和通,2160.66
未名医药,2155.23
九阳股份,2142.38
瑞声科技,2134.4
九洲电气,2133.09
火炬电子,2116.72
富奥股份,2102.91
敏华控股,2095.35
莱克电气,2095.08
哈药股份,2090.58
星普医科,2081.78
吉祥航空,2072.75
陕西黑猫,2049.56
京能电力,2030.02
上海机电,2029.7
楚天高速,1986.72
株冶集团,1983.48
金通灵,1965.82
海澜之家,1957.1
风范股份,1956.08
厦门国贸,1929.8
伟星新材,1928.02
鲁泰A,1926.68
川金诺,1922.64
八一钢铁,1917.94
航新科技,1906.35
胜宏科技,1906.33
金固股份,1889.42
龙蟒佰利,1884.81
新宝股份,1856.75
仙琚制药,1847.5
华策影视,1836.24
燕塘乳业,1794.48
经纬纺机,1793.14
金隅股份,1787.02
兖州煤业,1768.77
隧道股份,1762
东方证券,1754.48
华铁股份,1753.68
天原集团,1742.4
瀛通通讯,1742.14
曙光股份,1737.24
海南海药,1737.22
凤凰光学,1728.86
宝通科技,1723.46
易世达,1713.06
东尼电子,1676.62
威孚高科,1673.99
华电国际,1667.48
醋化股份,1661.18
奥康国际,1647.25
粤电力A,1643.1
多氟多,1639.28
泰禾集团,1632.95
海南椰岛,1631.53
奥马电器,1619.52
海源机械,1617.91
常山药业,1609.66
新华保险,1609.63
现代投资,1598.32
迅游科技,1595.31
中国动力,1595.23
康泰生物,1558.86
永安药业,1558.26
中牧股份,1557.34
景旺电子,1540.81
航天信息,1526.24
智云股份,1523.52
新文化,1520.9
黑牛食品,1503.95
沧州明珠,1497.93
双环传动,1493.04
黔源电力,1489.6
步长制药,1482.59
上海洗霸,1472.97
星云股份,1468.35
中新药业,1459.8
中源协和,1458.76
富安娜,1440.89
美盛文化,1439.81
广晟有色,1436.38
中信银行,1434.55
浙数文化,1427.15
健民集团,1395.26
天孚通信,1393.2
拓维信息,1392.06
顺鑫农业,1390.7
东华能源,1390.02
大唐电信,1387.49
瀚蓝环境,1386.3
恒华科技,1375.85
长城动漫,1355.82
民生银行,1351.77
神州长城,1336.48
远东传动,1334.36
横店东磁,1332.89
贵阳银行,1326.41
北京汽车,1322.16
裕兴股份,1320.06
莱美药业,1318.09
上海电气,1309.48
深物业A,1309.24
博世科,1303.55
利源精制,1297.92
山西证券,1288.48
宣亚国际,1285.93
晶盛机电,1282.56
华贸物流,1281.48
山西焦化,1278.63
得润电子,1271.17
安踏体育,1268.16
思源电气,1266.82
江南高纤,1257.93
中联重科,1250.44
喜临门,1246.11
金发科技,1238.67
太钢不锈,1235.04
五矿稀土,1229.34
春秋航空,1223.92
金风科技,1217.98
汇丰控股,1203.51
迪森股份,1199.6
新坐标,1188.16
四维图新,1173.08
天科股份,1172.27
浙江龙盛,1171.37
长城电工,1170.92
国脉科技,1140.96
乾照光电,1137.14
建发股份,1132.84
安徽水利,1128.86
兴森科技,1125.49
海峡股份,1124.27
鹏起科技,1123.5
河钢股份,1121.76
锡业股份,1108.91
物产中大,1091.49
全信股份,1089.65
曲美家居,1079.85
老凤祥,1079.84
珈伟股份,1079.06
云天化,1072.5
中信国安,1068.59
天源迪科,1068
塞力斯,1065.71
国元证券,1063.23
东北制药,1061.38
中国汽研,1053.78
天广中茂,1043.13
日机密封,1040.31
康达新材,1032.8
通策医疗,1032.56
雅克科技,1030.75
浙江美大,1022.03
大北农,1017.16
江粉磁材,1009.14
软控股份,1003.92
银河电子,1003.4
美达股份,1001.1
华能国际,996.29
荣盛石化,996
沪电股份,995.36
华工科技,989.16
华孚时尚,986.93
新湖中宝,986.7
千禾味业,981.68
雅戈尔,980
中车时代电气,966.49
瑞丰光电,966
顾家家居,962.49
江淮汽车,954.22
三雄极光,940.86
中来股份,939.74
新泉股份,933.38
晨曦航空,923.82
文科园林,910.77
五矿资本,908.61
华星创业,905.78
美晨科技,899.2
宁夏建材,886.4
小商品城,878.82
中国生物制药,871.66
亿帆医药,868.48
冀东水泥,868.22
博云新材,865.59
中材科技,855.26
晨鸣纸业,852.58
山东高速,849.41
梦网集团,848.27
大禹节水,847.93
中船防务,839.81
吉利汽车,836.14
天健集团,817.92
新光圆成,814.26
洁美科技,812.31
亚泰集团,799.97
二三四五,799.7
华联控股,798.02
赣粤高速,798
福建高速,785.58
冠福股份,780.12
凯撒旅游,776.51
华舟应急,774.4
崇达技术,773.12
中金岭南,770.91
阳泉煤业,770.31
道氏技术,762.06
天夏智慧,757.86
海南高速,738.34
恺英网络,738.01
通鼎互联,735.2
永艺股份,733.1
东土科技,726.86
新开源,719.84
丰林集团,715.52
广安爱众,706.86
恒源煤电,706.33
高德红外,693.4
罗牛山,691.6
华闻传媒,685.44
大港股份,682.18
石基信息,680.460000000001
久远银海,679.05
飞凯材料,677.88
华润置地,674.18
东方电热,667.49
亚宝药业,667.38
宜通世纪,666.69
中船科技,665.05
勤上股份,663.37
远光软件,654.93
旗滨集团,654.63
光一科技,641.71
捷成股份,638.09
上港集团,633.14
新野纺织,632.02
海立股份,631.2
文化长城,630.53
辉隆股份,622.5
东风汽车,621.9
鼎汉技术,618.03
建新矿业,616.59
斯太尔,612.62
申万宏源,610.99
科大智能,603.3
辰安科技,600.81
正海磁材,588.72
大唐发电,587.6
国睿科技,586.12
星辉娱乐,585.73
信质电机,584.33
海联金汇,583.09
奥特佳,582.18
IMAX CHINA,579.1
东北证券,578.36
一汽夏利,578
开能环保,575.25
中信证券,573.67
长城汽车,571.31
合景泰富,567.57
开润股份,560.25
巨化股份,559
奥瑞德,546.44
上海贝岭,541.99
星网宇达,538.02
美年健康,532.92
深圳能源,531.39
宝新能源,529.3
航天动力,526.6
深圳国际,526.36
家家悦,523.5
太阳鸟,523
翠微股份,516.24
